Delight|dɪˈlɑɪt|—v.|1 (often as delighted adj.) Please greatly (her singing delighted us; delighted to help). 2 (foll. By in) take great pleasure in (delights in surprising everyone). —n. 1 great pleasure. 2 thing that delights.  delighted adj. Delightful adj. Delightfully adv. [latin delecto]
Deliver|dɪˈlɪv·ər|v.|1 a distribute (letters, goods, etc.) To their destination(s). B (often foll. By to) hand over. 2 (often foll. By from) save, rescue, or set free. 3 a give birth to (delivered a girl). B assist at the birth of or in giving birth (delivered six babies). 4 utter (an opinion, speech, etc.). 5 (often foll. By up, over) abandon; resign (delivered his soul up). 6 launch or aim (a blow etc.).  be delivered of give birth to. Deliver the goods colloq. Carry out an undertaking. [latin liber free]
Delivery|dɪˈlɪv·ər·i|n. (pl. -ies)|1 delivering or being delivered. 2 regular distribution of letters etc. (two deliveries a day). 3 thing delivered. 4 childbirth. 5 deliverance. 6 style of throwing a ball, delivering a speech, etc. [anglo-french: related to *deliver]
Demand|dɪˈmænd|—n.|1 insistent and peremptory request. 2 desire for a commodity (no demand for fur coats). 3 urgent claim (makes demands on her). —v. 1 (often foll. By of, from, or to + infin., or that + clause) ask for insistently (demanded to know). 2 require (task demanding skill). 3 insist on being told (demanded her age). 4 (as demanding adj.) Requiring skill, effort, attention, etc. (demanding job; demanding child).  in demand sought after. On demand as soon as requested (payable on demand). [french from latin: related to *mandate]
Demonstrate|ˈdem·ənˌstreɪt|v. (-ting)|1 show (feelings etc.). 2 describe and explain by experiment, practical use, etc. 3 logically prove or be proof of the truth or existence of. 4 take part in a public demonstration. 5 act as a demonstrator. [latin monstro show]
Dentist|ˈden·t̬ɪst|n.|Person qualified to treat, extract, etc., teeth.  dentistry n.
Deny|dɪˈnɑɪ|v. (-ies, -ied)|1 declare untrue or non-existent. 2 repudiate or disclaim. 3 (often foll. By to) withhold (a thing) from (denied him the satisfaction; denied it to me).  deny oneself be abstinent. [latin: related to *negate]
Department|dɪˈpɑrt·mənt|n.|1 separate part of a complex whole, esp.: a a branch of administration (housing department). B a division of a school, college, etc., by subject (physics department). C a section of a large store (hardware department). 2 colloq. Area of special expertise. 3 administrative district, esp. In france. [french: related to *depart]
Departure|dɪˈpɑr·tʃər|n.|1 departing. 2 (often foll. By from) deviation (from the truth, a standard, etc.). 3 (often attrib.) Departing of a train, aircraft, etc. (departure lounge). 4 new course of action or thought (driving is rather a departure for him).
Depend|dɪˈpend|v.|1 (often foll. By on, upon) be controlled or determined by (it depends on luck). 2 (foll. By on, upon) a need (depends on his car). B rely on (i'm depending on good weather). [latin pendeo hang]
Deposit|dɪˈpɑ·zɪt|—n.|1 a money in a bank account. B anything stored for safe keeping. 2 a payment made as a pledge for a contract or as an initial part payment for a thing bought. B returnable sum paid on the hire of an item. 3 a natural layer of sand, rock, coal, etc. B layer of accumulated matter on a surface. —v. (-t-) 1 a put or lay down (deposited the book on the shelf). B (of water etc.) Leave (matter etc.) Lying. 2 a store or entrust for keeping. B pay (a sum of money) into a bank account. 3 pay (a sum) as part of a larger sum or as a pledge for a contract. [latin pono posit- put]
Depress|dɪˈpres|v.|1 make dispirited or sad. 2 push down; lower. 3 reduce the activity of (esp. Trade). 4 (as depressed adj.) A miserable. B suffering from depression.  depressing adj. Depressingly adv. [latin: related to *press1]
Depth|depθ|n.|1 a deepness. B measurement from the top down, from the surface inwards, or from front to back. 2 difficulty; abstruseness. 3 a wisdom. B intensity of emotion etc. 4 intensity of colour, darkness, etc. 5 (usu. In pl.) A deep water or place; abyss. B low, depressed state. C lowest, central, or inmost part (depths of the country; depth of winter).  in depth thoroughly. Out of one's depth 1 in water over one's head. 2 engaged in a task etc. Too difficult for one. [related to *deep]
Derive||v. (-ving)|1 (usu. Foll. By from) get or trace from a source (derived satisfaction from work). 2 (foll. By from) arise from, originate in (happiness derives from many things). 3 (usu. Foll. By from) show or state the origin or formation of (a word etc.). [latin rivus stream]
Describe|dɪˈskrɑɪb|v. (-bing)|1 a state the characteristics, appearance, etc. Of. B (foll. By as) assert to be; call (described him as a liar). 2 a draw (esp. A geometrical figure). B move in (a specified way, esp. A curve) (described a parabola through the air). [latin scribo write]
Description|dɪˈskrɪp·ʃən|n.|1 a describing or being described. B representation, esp. In words. 2 sort, kind (no food of any description). [latin: related to *describe]
Deserve|dɪˈzɜrv|v. (-ving)|(often foll. By to + infin.) Be worthy of (a reward, punishment, etc.) (deserves a prize).  deservedly adv. [latin servio serve]
Design|dɪˈzɑɪn|—n.|1 a preliminary plan or sketch for making something. B art of producing these. 2 lines or shapes forming a pattern or decoration. 3 plan, purpose, or intention. 4 a arrangement or layout of a product. B established version of a product. —v. 1 produce a design for (a building, machine, etc.). 2 intend or plan (designed for beginners). 3 be a designer.  by design on purpose. Have designs on plan to appropriate, seduce, etc. [latin signum mark]
Desire|dɪˈzɑɪər|—n.|1 a unsatisfied longing or wish. B expression of this; request. 2 sexual appetite. 3 something desired (achieved his heart's desire). —v. (-ring) 1 (often foll. By to + infin., or that + clause) long for; wish. 2 request (desires a rest). [latin desidero long for]
Desk|desk|n.|1 piece of furniture with a surface for writing on, and often drawers. 2 counter in a hotel, bank, etc. 3 specialized section of a newspaper office (sports desk). 4 unit of two orchestral players sharing a stand. [latin: related to *discus]
Desperate|ˈdes·pər·ət|adj.|1 reckless from despair; violent and lawless. 2 a extremely dangerous, serious, or bad (desperate situation). B staking all on a small chance (desperate remedy). 3 (usu. Foll. By for) needing or desiring very much (desperate for recognition).  desperately adv. Desperateness n. Desperation n. [latin: related to *despair]
Despite|dɪˈspɑɪt|prep.|In spite of. [latin: related to *despicable]
Destroy|dɪˈstrɔɪ|v.|1 pull or break down; demolish. 2 kill (esp. An animal). 3 make useless; spoil. 4 ruin, esp. Financially. 5 defeat. [latin struo struct- build]
Destruction|dɪˈstrʌk·ʃən|n.|1 destroying or being destroyed. 2 cause of this. [latin: related to *destroy]
Detail|ˈdiˌteɪl|—n.|1 small particular; item. 2 a these collectively (eye for detail). B treatment of them (detail was unconvincing). 3 a minor decoration on a building etc. B small part of a picture etc. Shown alone. 4 small military detachment. —v. 1 give particulars of. 2 relate circumstantially. 3 assign for special duty. 4 (as detailed adj.) A (of a picture, story, etc.) Containing many details. B itemized (detailed list).  in detail item by item, minutely. [french: related to *tail2]
Determination|dɪˌtɜr·məˈneɪ·ʃən|n.|1 firmness of purpose; resoluteness. 2 process of deciding or determining.
Determined|dɪˈtɜr·mənd|adj.|Showing determination; resolute, unflinching.  determinedly adv.
Determine|-ˈtɝː-|v. (-ning)|1 find out or establish precisely. 2 decide or settle; resolve. 3 be the decisive factor in regard to (demand determines supply).  be determined be resolved. [latin terminus boundary]
Development|dɪˈvel·əp·mənt|n.|1 developing or being developed. 2 a stage of growth or advancement. B thing that has developed; new event or circumstance etc. (latest developments). 3 full-grown state. 4 developed land; group of buildings.  developmental adj.
Develop|dɪˈvel·əp|v. (-p-)|1 a make or become bigger, fuller, more elaborate, etc. B bring or come to an active, visible, or mature state. 2 begin to exhibit or suffer from (developed a rattle). 3 a build on (land). B convert (land) to new use. 4 treat (photographic film etc.) To make the image visible.  developer n. [french]
Device|dɪˈvɑɪs|n.|1 thing made or adapted for a special purpose. 2 plan, scheme, or trick. 3 design, esp. Heraldic.  leave a person to his or her own devices leave a person to do as he or she wishes. [french: related to *devise]
Devoted|dɪˈvoʊ·t̬ɪd|adj.|Loving; loyal.  devotedly adv.
Devote|dɪˈvoʊt|v. (-ting)|(often refl.; foll. By to) apply or give over to (a particular activity etc.). [latin voveo vot- vow]
Diagram|ˈdɑɪ·əˌɡræm|n.|Outline drawing, plan, or graphic representation of a machine, structure, process, etc.  diagrammatic adj. Diagrammatically adv. [greek: related to *-gram]
Diamond|ˈdɑɪ·mənd|n.|1 very hard transparent precious stone of pure crystallized carbon. 2 rhombus. 3 a playing-card of the suit denoted by a red rhombus. B (in pl.) This suit. [greek: related to *adamant]
Diary|ˈdɑɪ·ə·ri|n. (pl. -ies)|1 daily record of events or thoughts. 2 book for this or for noting future engagements. [latin dies day]
Dictionary|ˈdɪk·ʃəˌner·i|n. (pl. -ies)|1 book listing (usu. Alphabetically) and explaining the words of a language or giving corresponding words in another language. 2 reference book explaining the terms of a particular subject. [medieval latin: related to *diction]
Difference|ˈdɪf·rəns|n.|1 being different or unlike. 2 degree of this. 3 way in which things differ. 4 a quantity by which amounts differ. B remainder left after subtraction. 5 disagreement, dispute.  make a (or all the, no, etc.) Difference have a significant (or a very significant, or no etc.) Effect. With a difference having a new or unusual feature.
Different|ˈdɪf·rənt|adj.|1 (often foll. By from or to) unlike, of another nature. 2 distinct, separate. 3 unusual.  differently adv.
Difficult|ˈdɪf·ɪ·kəlt|adj.|1 a needing much effort or skill. B troublesome, perplexing. 2 (of a person) demanding. 3 problematic.
Difficulty|ˈdɪf·ɪ·kəl·ti|n. (pl. -ies)|1 being difficult. 2 a difficult thing; problem, hindrance. B (often in pl.) Distress, esp. Financial (in difficulties). [latin difficultas: related to *faculty]
Digital|ˈdɪdʒ·ɪ·t̬əl|adj.|1 of digits. 2 (of a clock, watch, etc.) Giving a reading by displayed digits. 3 (of a computer) operating on data represented by a series of digits. 4 (of a recording) with sound-information represented by digits for more reliable transmission.  digitally adv. [latin: related to *digit]
Dig|dɪɡ|—v. (-gg-; past and past part. Dug)|1 (also absol.) Break up and remove or turn over (ground etc.). 2 (foll. By up) break up the soil of (fallow land). 3 make (a hole, tunnel, etc.) By digging. 4 (often foll. By up, out) a obtain by digging. B (foll. By up, out) find or discover. C (foll. By into) search for information in (a book etc.). 5 (also absol.) Excavate (an archaeological site). 6 slang like; understand. 7 (foll. By in, into) thrust (a sharp object); prod or nudge. 8 (foll. By into, through, under) make one's way by digging. —n. 1 piece of digging. 2 thrust or poke. 3 colloq. Pointed remark. 4 archaeological excavation. 5 (in pl.) Colloq. Lodgings.  dig one's heels in be obstinate. Dig in colloq. Begin eating. Dig oneself in 1 prepare a defensive trench or pit. 2 establish one's position. [old english]
Dinner|ˈdɪn·ər|n.|1 main meal of the day, either at midday or in the evening. 2 (in full dinner-party) formal evening meal, esp. With guests. [french: related to *dine]
Direct|dəˈrekt|—adj.|1 extending or moving in a straight line or by the shortest route; not crooked or circuitous. 2 straightforward; frank. 3 with nothing or no-one in between; personal (direct line). 4 (of descent) lineal, not collateral. 5 complete, greatest possible (the direct opposite). —adv. 1 in a direct way or manner (dealt with them direct). 2 by the direct route (sent direct to london). —v. 1 control; govern or guide (duty directs me). 2 (foll. By to + infin., or that + clause) order (a person) to. 3 (foll. By to) a address (a letter etc.). B tell or show (a person) the way to (a place). 4 (foll. By at, to, towards) point, aim, or turn (a blow, attention, or remark). 5 (also absol.) Supervise the performing, staging, etc., of (a film, play, etc.).  directness n. [latin dirigo from rego rect- guide]
